"SECONDS";"PID";"VALUE";"UNITS";
"56757.129103";"Calculated boost";"-0.79325";"bar";
"56757.129103";"Intake manifold absolute pressure";"22";"kPa";
"56757.361103";"Short term fuel % trim - Bank 1";"0";"%";
"56757.588103";"Long term fuel % trim - Bank 1";"99.21875";"%";
"56757.822103";"Calculated boost";"-0.79325";"bar";
"56757.822103";"Intake manifold absolute pressure";"22";"kPa";
"56758.054103";"Short term fuel % trim - Bank 1";"0";"%";
"56758.324103";"Long term fuel % trim - Bank 1";"99.21875";"%";
"56758.552103";"Calculated boost";"-0.79325";"bar";
"56758.552103";"Intake manifold absolute pressure";"22";"kPa";
"56758.788103";"Short term fuel % trim - Bank 1";"0";"%";
"56759.010103";"Long term fuel % trim - Bank 1";"99.21875";"%";
"56759.235103";"Calculated boost";"-0.80325";"bar";
"56759.235103";"Intake manifold absolute pressure";"21";"kPa";
"56759.454103";"Short term fuel % trim - Bank 1";"0";"%";
"56759.701103";"Long term fuel % trim - Bank 1";"99.21875";"%";
"56759.929103";"Calculated boost";"-0.80325";"bar";
"56759.929103";"Intake manifold absolute pressure";"21";"kPa";
"56760.145103";"Short term fuel % trim - Bank 1";"0";"%";
"56760.404103";"Long term fuel % trim - Bank 1";"99.21875";"%";
"56760.628103";"Calculated boost";"-0.82325";"bar";
"56760.628103";"Intake manifold absolute pressure";"19";"kPa";
"56760.875103";"Short term fuel % trim - Bank 1";"0";"%";
"56761.091103";"Long term fuel % trim - Bank 1";"-2.34375";"%";
"56761.330103";"Calculated boost";"-0.40325";"bar";
"56761.330103";"Intake manifold absolute pressure";"61";"kPa";
"56761.571103";"Short term fuel % trim - Bank 1";"0.78125";"%";
"56761.810103";"Long term fuel % trim - Bank 1";"-3.125";"%";
"56762.046103";"Calculated boost";"-0.15325";"bar";
"56762.046103";"Intake manifold absolute pressure";"86";"kPa";
"56762.287103";"Short term fuel % trim - Bank 1";"0";"%";
"56762.529103";"Long term fuel % trim - Bank 1";"-3.125";"%";
"56762.747103";"Calculated boost";"-0.14325";"bar";
"56762.747103";"Intake manifold absolute pressure";"87";"kPa";
"56762.984103";"Short term fuel % trim - Bank 1";"1.5625";"%";
"56763.223103";"Long term fuel % trim - Bank 1";"-5.46875";"%";
"56763.450103";"Calculated boost";"-0.12325";"bar";
"56763.450103";"Intake manifold absolute pressure";"89";"kPa";
"56763.734103";"Short term fuel % trim - Bank 1";"2.34375";"%";
"56763.960103";"Long term fuel % trim - Bank 1";"-5.46875";"%";
"56764.180103";"Calculated boost";"-0.11325";"bar";
"56764.180103";"Intake manifold absolute pressure";"90";"kPa";
"56764.409103";"Short term fuel % trim - Bank 1";"5.46875";"%";
"56764.641103";"Long term fuel % trim - Bank 1";"-5.46875";"%";
"56764.888103";"Calculated boost";"-0.16325";"bar";
"56764.888103";"Intake manifold absolute pressure";"85";"kPa";
"56765.144103";"Short term fuel % trim - Bank 1";"9.375";"%";
"56765.384103";"Long term fuel % trim - Bank 1";"-5.46875";"%";
"56765.607103";"Calculated boost";"-0.17325";"bar";
"56765.607103";"Intake manifold absolute pressure";"84";"kPa";
"56765.844103";"Short term fuel % trim - Bank 1";"6.25";"%";
"56766.082103";"Long term fuel % trim - Bank 1";"-5.46875";"%";
"56766.315103";"Calculated boost";"-0.27325";"bar";
"56766.315103";"Intake manifold absolute pressure";"74";"kPa";
"56766.596103";"Short term fuel % trim - Bank 1";"1.5625";"%";
"56766.817103";"Long term fuel % trim - Bank 1";"0.78125";"%";
"56767.037103";"Calculated boost";"-0.79325";"bar";
"56767.037103";"Intake manifold absolute pressure";"22";"kPa";
"56767.279103";"Short term fuel % trim - Bank 1";"0";"%";
"56767.529103";"Long term fuel % trim - Bank 1";"-3.125";"%";
"56767.748103";"Calculated boost";"-0.50325";"bar";
"56767.748103";"Intake manifold absolute pressure";"51";"kPa";
"56767.992103";"Short term fuel % trim - Bank 1";"0";"%";
"56768.233103";"Long term fuel % trim - Bank 1";"-3.90625";"%";
"56768.466103";"Calculated boost";"-0.51325";"bar";
"56768.466103";"Intake manifold absolute pressure";"50";"kPa";
"56768.692103";"Short term fuel % trim - Bank 1";"0";"%";
"56768.939103";"Long term fuel % trim - Bank 1";"-3.125";"%";
"56769.177103";"Calculated boost";"-0.57325";"bar";
"56769.177103";"Intake manifold absolute pressure";"44";"kPa";
"56769.398103";"Short term fuel % trim - Bank 1";"4.6875";"%";
"56769.627103";"Long term fuel % trim - Bank 1";"0";"%";
"56769.846103";"Calculated boost";"-0.77325";"bar";
"56769.846103";"Intake manifold absolute pressure";"24";"kPa";
"56770.077103";"Short term fuel % trim - Bank 1";"0";"%";
"56770.305103";"Long term fuel % trim - Bank 1";"99.21875";"%";
"56770.544103";"Calculated boost";"-0.82325";"bar";
"56770.544103";"Intake manifold absolute pressure";"19";"kPa";
"56770.775103";"Short term fuel % trim - Bank 1";"0";"%";
"56770.990103";"Long term fuel % trim - Bank 1";"99.21875";"%";
"56771.223103";"Calculated boost";"-0.81325";"bar";
"56771.223103";"Intake manifold absolute pressure";"20";"kPa";
"56771.451103";"Short term fuel % trim - Bank 1";"0";"%";
"56771.694103";"Long term fuel % trim - Bank 1";"99.21875";"%";
"56771.928103";"Calculated boost";"-0.81325";"bar";
"56771.928103";"Intake manifold absolute pressure";"20";"kPa";
"56772.158103";"Short term fuel % trim - Bank 1";"0";"%";
"56772.390103";"Long term fuel % trim - Bank 1";"99.21875";"%";
"56772.619103";"Calculated boost";"-0.81325";"bar";
"56772.619103";"Intake manifold absolute pressure";"20";"kPa";
"56772.853103";"Short term fuel % trim - Bank 1";"1.5625";"%";
"56773.080103";"Long term fuel % trim - Bank 1";"1.5625";"%";
"56773.305103";"Calculated boost";"-0.70325";"bar";
"56773.305103";"Intake manifold absolute pressure";"31";"kPa";
"56773.529103";"Short term fuel % trim - Bank 1";"0";"%";
"56773.743103";"Long term fuel % trim - Bank 1";"-2.34375";"%";
"56773.985103";"Calculated boost";"-0.64325";"bar";
"56773.985103";"Intake manifold absolute pressure";"37";"kPa";
"56774.220103";"Short term fuel % trim - Bank 1";"0";"%";
"56774.456103";"Long term fuel % trim - Bank 1";"0";"%";
"56774.681103";"Calculated boost";"-0.66325";"bar";
"56774.681103";"Intake manifold absolute pressure";"35";"kPa";
"56774.916103";"Short term fuel % trim - Bank 1";"0.78125";"%";
"56775.138103";"Long term fuel % trim - Bank 1";"0";"%";
"56775.385103";"Calculated boost";"-0.69325";"bar";
"56775.385103";"Intake manifold absolute pressure";"32";"kPa";
"56775.629103";"Short term fuel % trim - Bank 1";"6.25";"%";
"56775.866103";"Long term fuel % trim - Bank 1";"0.78125";"%";
"56776.106103";"Calculated boost";"-0.80325";"bar";
"56776.106103";"Intake manifold absolute pressure";"21";"kPa";
"56776.346103";"Short term fuel % trim - Bank 1";"0";"%";
"56776.579103";"Long term fuel % trim - Bank 1";"99.21875";"%";
"56776.799103";"Calculated boost";"-0.82325";"bar";
"56776.799103";"Intake manifold absolute pressure";"19";"kPa";
"56777.041103";"Short term fuel % trim - Bank 1";"0";"%";
"56777.272103";"Long term fuel % trim - Bank 1";"99.21875";"%";
"56777.507103";"Calculated boost";"-0.82325";"bar";
"56777.507103";"Intake manifold absolute pressure";"19";"kPa";
"56777.757103";"Short term fuel % trim - Bank 1";"0";"%";
"56777.980103";"Long term fuel % trim - Bank 1";"99.21875";"%";
"56778.215103";"Calculated boost";"-0.81325";"bar";
"56778.215103";"Intake manifold absolute pressure";"20";"kPa";
"56778.448103";"Short term fuel % trim - Bank 1";"0";"%";
"56778.684103";"Long term fuel % trim - Bank 1";"99.21875";"%";
"56778.909103";"Calculated boost";"-0.81325";"bar";
"56778.909103";"Intake manifold absolute pressure";"20";"kPa";
"56779.147103";"Short term fuel % trim - Bank 1";"0";"%";
"56779.380103";"Long term fuel % trim - Bank 1";"99.21875";"%";
"56779.616103";"Calculated boost";"-0.78325";"bar";
"56779.616103";"Intake manifold absolute pressure";"23";"kPa";
"56779.840103";"Short term fuel % trim - Bank 1";"2.34375";"%";
"56780.075103";"Long term fuel % trim - Bank 1";"-5.46875";"%";
"56780.322103";"Calculated boost";"-0.42325";"bar";
"56780.322103";"Intake manifold absolute pressure";"59";"kPa";
"56780.540103";"Short term fuel % trim - Bank 1";"0";"%";
"56780.763103";"Long term fuel % trim - Bank 1";"-3.90625";"%";
"56780.986103";"Calculated boost";"-0.42325";"bar";
"56780.986103";"Intake manifold absolute pressure";"59";"kPa";
"56781.214103";"Short term fuel % trim - Bank 1";"0";"%";
"56781.441103";"Long term fuel % trim - Bank 1";"-3.90625";"%";
"56781.673103";"Calculated boost";"-0.50325";"bar";
"56781.673103";"Intake manifold absolute pressure";"51";"kPa";
"56781.905103";"Short term fuel % trim - Bank 1";"4.6875";"%";
"56782.126103";"Long term fuel % trim - Bank 1";"-2.34375";"%";
"56782.346103";"Calculated boost";"-0.70325";"bar";
"56782.346103";"Intake manifold absolute pressure";"31";"kPa";
"56782.590103";"Short term fuel % trim - Bank 1";"-3.125";"%";
"56782.809103";"Long term fuel % trim - Bank 1";"99.21875";"%";
"56783.027103";"Calculated boost";"-0.82325";"bar";
"56783.027103";"Intake manifold absolute pressure";"19";"kPa";
"56783.263103";"Short term fuel % trim - Bank 1";"0";"%";
"56783.500103";"Long term fuel % trim - Bank 1";"99.21875";"%";
"56783.742103";"Calculated boost";"-0.82325";"bar";
"56783.742103";"Intake manifold absolute pressure";"19";"kPa";
"56783.963103";"Short term fuel % trim - Bank 1";"0";"%";
"56784.198103";"Long term fuel % trim - Bank 1";"99.21875";"%";
"56784.429103";"Calculated boost";"-0.81325";"bar";
"56784.429103";"Intake manifold absolute pressure";"20";"kPa";
"56784.669103";"Short term fuel % trim - Bank 1";"0";"%";
"56784.941103";"Long term fuel % trim - Bank 1";"99.21875";"%";
"56785.158103";"Calculated boost";"-0.82325";"bar";
"56785.158103";"Intake manifold absolute pressure";"19";"kPa";
"56785.380103";"Short term fuel % trim - Bank 1";"0";"%";
"56785.623103";"Long term fuel % trim - Bank 1";"99.21875";"%";
"56785.839103";"Calculated boost";"-0.81325";"bar";
"56785.839103";"Intake manifold absolute pressure";"20";"kPa";
"56786.054103";"Short term fuel % trim - Bank 1";"0";"%";
"56786.312103";"Long term fuel % trim - Bank 1";"99.21875";"%";
"56786.537103";"Calculated boost";"-0.81325";"bar";
"56786.537103";"Intake manifold absolute pressure";"20";"kPa";
"56786.767103";"Short term fuel % trim - Bank 1";"0";"%";
"56787.001103";"Long term fuel % trim - Bank 1";"0.78125";"%";
"56787.240103";"Calculated boost";"-0.66325";"bar";
"56787.240103";"Intake manifold absolute pressure";"35";"kPa";
"56787.489103";"Short term fuel % trim - Bank 1";"0";"%";
"56787.710103";"Long term fuel % trim - Bank 1";"2.34375";"%";
"56787.940103";"Calculated boost";"-0.81325";"bar";
"56787.940103";"Intake manifold absolute pressure";"20";"kPa";
"56788.180103";"Short term fuel % trim - Bank 1";"0";"%";
"56788.418103";"Long term fuel % trim - Bank 1";"99.21875";"%";
"56788.647103";"Calculated boost";"-0.80325";"bar";
"56788.647103";"Intake manifold absolute pressure";"21";"kPa";
"56788.878103";"Short term fuel % trim - Bank 1";"1.5625";"%";
"56789.101103";"Long term fuel % trim - Bank 1";"-3.90625";"%";
"56789.333103";"Calculated boost";"-0.45325";"bar";
"56789.333103";"Intake manifold absolute pressure";"56";"kPa";
"56789.561103";"Short term fuel % trim - Bank 1";"0";"%";
"56789.794103";"Long term fuel % trim - Bank 1";"2.34375";"%";
"56790.029103";"Calculated boost";"-0.81325";"bar";
"56790.029103";"Intake manifold absolute pressure";"20";"kPa";
"56790.263103";"Short term fuel % trim - Bank 1";"0";"%";
"56790.501103";"Long term fuel % trim - Bank 1";"1.5625";"%";
"56790.760103";"Calculated boost";"-0.53325";"bar";
"56790.760103";"Intake manifold absolute pressure";"48";"kPa";
"56790.973103";"Short term fuel % trim - Bank 1";"1.5625";"%";
"56791.192103";"Long term fuel % trim - Bank 1";"0";"%";
"56791.440103";"Calculated boost";"-0.79325";"bar";
"56791.440103";"Intake manifold absolute pressure";"22";"kPa";
"56791.677103";"Short term fuel % trim - Bank 1";"0";"%";
"56791.917103";"Long term fuel % trim - Bank 1";"99.21875";"%";
"56792.162103";"Calculated boost";"-0.81325";"bar";
"56792.162103";"Intake manifold absolute pressure";"20";"kPa";
"56792.392103";"Short term fuel % trim - Bank 1";"0";"%";
"56792.614103";"Long term fuel % trim - Bank 1";"99.21875";"%";
"56792.845103";"Calculated boost";"-0.80325";"bar";
"56792.845103";"Intake manifold absolute pressure";"21";"kPa";
"56793.061103";"Short term fuel % trim - Bank 1";"0";"%";
"56793.304103";"Long term fuel % trim - Bank 1";"99.21875";"%";
"56793.523103";"Calculated boost";"-0.80325";"bar";
"56793.523103";"Intake manifold absolute pressure";"21";"kPa";
"56793.753103";"Short term fuel % trim - Bank 1";"0";"%";
"56793.993103";"Long term fuel % trim - Bank 1";"99.21875";"%";
"56794.246103";"Calculated boost";"-0.79325";"bar";
"56794.246103";"Intake manifold absolute pressure";"22";"kPa";
"56794.491103";"Short term fuel % trim - Bank 1";"0";"%";
"56794.701103";"Long term fuel % trim - Bank 1";"99.21875";"%";
"56794.922103";"Calculated boost";"-0.81325";"bar";
"56794.922103";"Intake manifold absolute pressure";"20";"kPa";
"56795.170103";"Short term fuel % trim - Bank 1";"0";"%";
"56795.382103";"Long term fuel % trim - Bank 1";"99.21875";"%";
"56795.604103";"Calculated boost";"-0.81325";"bar";
"56795.604103";"Intake manifold absolute pressure";"20";"kPa";
"56795.835103";"Short term fuel % trim - Bank 1";"0";"%";
"56796.069103";"Long term fuel % trim - Bank 1";"99.21875";"%";
"56796.294103";"Calculated boost";"-0.80325";"bar";
"56796.294103";"Intake manifold absolute pressure";"21";"kPa";
"56796.526103";"Short term fuel % trim - Bank 1";"0";"%";
"56796.748103";"Long term fuel % trim - Bank 1";"99.21875";"%";
"56796.978103";"Calculated boost";"-0.77325";"bar";
"56796.978103";"Intake manifold absolute pressure";"24";"kPa";
"56797.209103";"Short term fuel % trim - Bank 1";"0";"%";
"56797.430103";"Long term fuel % trim - Bank 1";"2.34375";"%";
"56797.666103";"Calculated boost";"-0.73325";"bar";
"56797.666103";"Intake manifold absolute pressure";"28";"kPa";
"56797.890103";"Short term fuel % trim - Bank 1";"0";"%";
"56798.119103";"Long term fuel % trim - Bank 1";"2.34375";"%";
"56798.336103";"Calculated boost";"-0.67325";"bar";
"56798.336103";"Intake manifold absolute pressure";"34";"kPa";
"56798.582103";"Short term fuel % trim - Bank 1";"0";"%";
"56798.831103";"Long term fuel % trim - Bank 1";"2.34375";"%";
"56799.072103";"Calculated boost";"-0.64325";"bar";
"56799.072103";"Intake manifold absolute pressure";"37";"kPa";
"56799.299103";"Short term fuel % trim - Bank 1";"0";"%";
"56799.535103";"Long term fuel % trim - Bank 1";"2.34375";"%";
"56799.777103";"Calculated boost";"-0.64325";"bar";
"56799.777103";"Intake manifold absolute pressure";"37";"kPa";
"56799.998103";"Short term fuel % trim - Bank 1";"0.78125";"%";
"56800.234103";"Long term fuel % trim - Bank 1";"2.34375";"%";
"56800.477103";"Calculated boost";"-0.64325";"bar";
"56800.477103";"Intake manifold absolute pressure";"37";"kPa";
"56800.711103";"Short term fuel % trim - Bank 1";"2.34375";"%";
"56800.950103";"Long term fuel % trim - Bank 1";"2.34375";"%";
"56801.202103";"Calculated boost";"-0.63325";"bar";
"56801.202103";"Intake manifold absolute pressure";"38";"kPa";
"56801.424103";"Short term fuel % trim - Bank 1";"5.46875";"%";
"56801.661103";"Long term fuel % trim - Bank 1";"2.34375";"%";
"56801.894103";"Calculated boost";"-0.62325";"bar";
"56801.894103";"Intake manifold absolute pressure";"39";"kPa";
"56802.137103";"Short term fuel % trim - Bank 1";"1.5625";"%";
"56802.422103";"Long term fuel % trim - Bank 1";"-3.125";"%";
"56802.661103";"Calculated boost";"-0.54325";"bar";
"56802.661103";"Intake manifold absolute pressure";"47";"kPa";
"56802.895103";"Short term fuel % trim - Bank 1";"3.90625";"%";
"56803.118103";"Long term fuel % trim - Bank 1";"-3.90625";"%";
"56803.354103";"Calculated boost";"-0.09325";"bar";
"56803.354103";"Intake manifold absolute pressure";"92";"kPa";
"56803.590103";"Short term fuel % trim - Bank 1";"0.78125";"%";
"56803.857103";"Long term fuel % trim - Bank 1";"-5.46875";"%";
"56804.078103";"Calculated boost";"-0.12325";"bar";
"56804.078103";"Intake manifold absolute pressure";"89";"kPa";
"56804.305103";"Short term fuel % trim - Bank 1";"10.15625";"%";
"56804.559103";"Long term fuel % trim - Bank 1";"-3.90625";"%";
"56804.798103";"Calculated boost";"-0.34325";"bar";
"56804.798103";"Intake manifold absolute pressure";"67";"kPa";
"56805.050103";"Short term fuel % trim - Bank 1";"3.90625";"%";
"56805.281103";"Long term fuel % trim - Bank 1";"-2.34375";"%";
"56805.527103";"Calculated boost";"-0.71325";"bar";
"56805.527103";"Intake manifold absolute pressure";"30";"kPa";
"56805.773103";"Short term fuel % trim - Bank 1";"0";"%";
"56806.018103";"Long term fuel % trim - Bank 1";"5.46875";"%";
"56806.246103";"Calculated boost";"-0.79325";"bar";
"56806.246103";"Intake manifold absolute pressure";"22";"kPa";
"56806.461103";"Short term fuel % trim - Bank 1";"0";"%";
"56806.707103";"Long term fuel % trim - Bank 1";"0.78125";"%";
"56806.948103";"Calculated boost";"-0.72325";"bar";
"56806.948103";"Intake manifold absolute pressure";"29";"kPa";
"56807.174103";"Short term fuel % trim - Bank 1";"0";"%";
"56807.401103";"Long term fuel % trim - Bank 1";"-2.34375";"%";
"56807.634103";"Calculated boost";"-0.56325";"bar";
"56807.634103";"Intake manifold absolute pressure";"45";"kPa";
"56807.877103";"Short term fuel % trim - Bank 1";"0";"%";
"56808.107103";"Long term fuel % trim - Bank 1";"0";"%";
"56808.390103";"Calculated boost";"-0.61325";"bar";
"56808.390103";"Intake manifold absolute pressure";"40";"kPa";
"56808.619103";"Short term fuel % trim - Bank 1";"-3.125";"%";
"56808.890103";"Long term fuel % trim - Bank 1";"0";"%";
"56809.112103";"Calculated boost";"-0.65325";"bar";
"56809.112103";"Intake manifold absolute pressure";"36";"kPa";
"56809.336103";"Short term fuel % trim - Bank 1";"-3.90625";"%";
"56809.588103";"Long term fuel % trim - Bank 1";"0";"%";
"56809.830103";"Calculated boost";"-0.68325";"bar";
"56809.830103";"Intake manifold absolute pressure";"33";"kPa";
"56810.055103";"Short term fuel % trim - Bank 1";"0.78125";"%";
"56810.286103";"Long term fuel % trim - Bank 1";"0.78125";"%";
